movieId,title,genres,imdbId,tmdbId,summary,score,cast,director,stars,popularity_score,num_critic_reviews,num_user_reviews
3714,Clara's Heart (1988),Drama,94882,73079.0,"Clara's Heart: Directed by Robert Mulligan. With Whoopi Goldberg, Michael Ontkean, Kathleen Quinlan, Neil Patrick Harris. A Jamaican woman becomes the housekeeper for a rich Baltimore family and bonds with a disillusioned teenage boy.",6.1,Whoopi Goldberg|Michael Ontkean|Kathleen Quinlan,Robert Mulligan,Whoopi Goldberg|Michael Ontkean|Kathleen Quinlan,,11.0,9.0
3715,Burglar (1987),Comedy|Crime,92710,38921.0,"Burglar: Directed by Hugh Wilson. With Whoopi Goldberg, Bobcat Goldthwait, G.W. Bailey, Lesley Ann Warren. A retired cop blackmails ex burglar Bernice into paying him $20,000 - thus burgling. Paid to get a dentist's jewelry back from her ex's apartment, someone murders the ex and Bernice is a suspect. She investigates.",5.1,Lawrence Block|Jeph Loeb|Matthew Weisman,Hugh Wilson,Whoopi Goldberg|Bobcat Goldthwait|G.W. Bailey,,10.0,31.0
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,93011,35463.0,"Fatal Beauty: Directed by Tom Holland. With Whoopi Goldberg, Sam Elliott, Rubén Blades, Harris Yulin. Rita is a tough narc cop with a wig for every occasion. Outside a drug heist scene with several bodies and a hardly cut fatal drug, Fatal Beauty, she finds a Kroll Construction van with a dead Kroll employee in it. Who is Kroll?",5.3,Whoopi Goldberg|Sam Elliott|Rubén Blades,Tom Holland,Whoopi Goldberg|Sam Elliott|Rubén Blades,,25.0,26.0
3717,Gone in 60 Seconds (2000),Action|Crime,187078,9679.0,"Gone in 60 Seconds: Directed by Dominic Sena. With Nicolas Cage, Giovanni Ribisi, Angelina Jolie, T.J. Cross. A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brother's life.",6.5,Nicolas Cage|Angelina Jolie|Giovanni Ribisi,Dominic Sena,Nicolas Cage|Angelina Jolie|Giovanni Ribisi,,127.0,592.0
3719,Love's Labour's Lost (2000),Comedy|Romance,182295,51333.0,"Love's Labour's Lost: Directed by Kenneth Branagh. With Alessandro Nivola, Alicia Silverstone, Natascha McElhone, Kenneth Branagh. An update of the classic Shakespeare story, director Kenneth Branagh shot the film like a classic 1930s musical. It tells the story of four best friends who swear off love.",5.9,Alessandro Nivola|Alicia Silverstone|Natascha McElhone,Kenneth Branagh,Alessandro Nivola|Alicia Silverstone|Natascha McElhone,,58.0,107.0
3720,Sunshine (1999),Drama,145503,17771.0,"Sunshine: Directed by István Szabó. With Ralph Fiennes, Rosemary Harris, Rachel Weisz, Jennifer Ehle. The fate of a Hungarian Jewish family throughout the 20th century.",7.5,Ralph Fiennes|Rosemary Harris|Rachel Weisz,István Szabó,Ralph Fiennes|Rosemary Harris|Rachel Weisz,,67.0,128.0
3723,Hamlet (1990),Drama,99726,10264.0,"Hamlet: Directed by Franco Zeffirelli. With Mel Gibson, Glenn Close, Alan Bates, Paul Scofield. Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge.",6.7,Mel Gibson|Glenn Close|Alan Bates,Franco Zeffirelli,Mel Gibson|Glenn Close|Alan Bates,,36.0,106.0
3724,Coming Home (1978),Drama|War,77362,31657.0,"Coming Home: Directed by Hal Ashby. With Jane Fonda, Jon Voight, Bruce Dern, Penelope Milford. A woman whose husband is fighting in Vietnam falls in love with another man who suffered a paralyzing combat injury there.",7.3,Waldo Salt|Robert C. Jones|Nancy Dowd,Hal Ashby,Jane Fonda|Jon Voight|Bruce Dern,,56.0,83.0
3725,American Pop (1981),Animation|Musical,82009,29204.0,"American Pop: Directed by Ralph Bakshi. With Ron Thompson, Mews Small, Jerry Holland, Lisa Jane Persky. The story of four generations of a Russian Jewish immigrant family of musicians whose careers parallel the history of American popular music in the 20th century.",7.1,Mews Small|Ron Thompson|Jerry Holland,Ralph Bakshi,Mews Small|Ron Thompson|Jerry Holland,,48.0,88.0
3726,Assault on Precinct 13 (1976),Action|Thriller,74156,17814.0,"Assault on Precinct 13: Directed by John Carpenter. With Austin Stoker, Darwin Joston, Laurie Zimmer, Martin West. A Highway Patrol Officer, two criminals and a station secretary defend a defunct Los Angeles precinct office against a siege by a bloodthirsty street gang.",7.3,Austin Stoker|Darwin Joston|Laurie Zimmer,John Carpenter,Austin Stoker|Darwin Joston|Laurie Zimmer,,209.0,299.0
3727,Near Dark (1987),Horror|Western,93605,11879.0,"Near Dark: Directed by Kathryn Bigelow. With Adrian Pasdar, Jenny Wright, Lance Henriksen, Bill Paxton. A small-town farmer's son reluctantly joins a traveling group of vampires after he is bitten by a beautiful drifter.",6.9,Adrian Pasdar|Jenny Wright|Lance Henriksen,Kathryn Bigelow,Adrian Pasdar|Jenny Wright|Lance Henriksen,,219.0,288.0
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,102592,21128.0,"One False Move: Directed by Carl Franklin. With Bill Paxton, Cynda Williams, Billy Bob Thornton, Michael Beach. A small town police chief awaits the arrival of a gang of killers.",7.1,Bill Paxton|Billy Bob Thornton|Cynda Williams,Carl Franklin,Bill Paxton|Billy Bob Thornton|Cynda Williams,,46.0,97.0
3729,Shaft (1971),Action|Crime|Drama|Thriller,67741,482.0,"Shaft: Directed by Gordon Parks. With Richard Roundtree, Moses Gunn, Charles Cioffi, Christopher St. John. A crime lord hires black private eye, John Shaft, to find and retrieve his kidnapped daughter.",6.6,Richard Roundtree|Moses Gunn|Charles Cioffi,Gordon Parks,Richard Roundtree|Moses Gunn|Charles Cioffi,,80.0,116.0
3730,"Conversation, The (1974)",Drama|Mystery,71360,592.0,"The Conversation: Directed by Francis Ford Coppola. With Gene Hackman, John Cazale, Allen Garfield, Frederic Forrest. A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered.",7.8,Gene Hackman|John Cazale|Allen Garfield,Francis Ford Coppola,Gene Hackman|John Cazale|Allen Garfield,,176.0,452.0
3731,Cutter's Way (1981),Drama|Thriller,82220,31593.0,"Cutter's Way: Directed by Ivan Passer. With Jeff Bridges, John Heard, Lisa Eichhorn, Ann Dusenberry. Richard spots a man dumping a body, and decides to expose the man he thinks is the culprit with his friend Alex Cutter.",6.8,Jeff Bridges|John Heard|Lisa Eichhorn,Ivan Passer,Jeff Bridges|John Heard|Lisa Eichhorn,,67.0,76.0
3732,"Fury, The (1978)",Horror,77588,12611.0,"The Fury: Directed by Brian De Palma. With Kirk Douglas, John Cassavetes, Carrie Snodgress, Charles Durning. A former CIA agent uses the talents of a young psychic to help retrieve his telekinetic son from terrorists, who want to use his mental powers for evil.",6.3,Kirk Douglas|John Cassavetes|Carrie Snodgress,Brian De Palma,Kirk Douglas|John Cassavetes|Carrie Snodgress,,131.0,152.0
3733,"Paper Chase, The (1973)",Drama,70509,14328.0,"The Paper Chase: Directed by James Bridges. With Timothy Bottoms, Lindsay Wagner, John Houseman, Graham Beckel. A first-year law student at Harvard Law School struggles with balancing his coursework and a woman, unaware that she has a connection that affects their relationship.",7.2,Timothy Bottoms|Lindsay Wagner|John Houseman,James Bridges,Timothy Bottoms|Lindsay Wagner|John Houseman,,29.0,102.0
3735,Serpico (1973),Crime|Drama,70666,9040.0,"Serpico: Directed by Sidney Lumet. With Al Pacino, John Randolph, Jack Kehoe, Biff McGuire. An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.",7.7,Al Pacino|John Randolph|Jack Kehoe,Sidney Lumet,Al Pacino|John Randolph|Jack Kehoe,,120.0,241.0
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,43338,25364.0,"Het grote carnaval: Directed by Billy Wilder. With Kirk Douglas, Jan Sterling, Robert Arthur, Porter Hall. A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus.",8.1,Billy Wilder|Lesser Samuels|Walter Newman,Billy Wilder,Kirk Douglas|Jan Sterling|Robert Arthur,,125.0,220.0
3737,Lonely Are the Brave (1962),Drama|Western,56195,43002.0,"Eenzaam zijn de ontembaren: Directed by David Miller. With Kirk Douglas, Gena Rowlands, Walter Matthau, Michael Kane. A fiercely independent cowboy gets himself locked up in prison to escape with an old friend.",7.6,Kirk Douglas|Gena Rowlands|Walter Matthau,David Miller,Kirk Douglas|Gena Rowlands|Walter Matthau,,48.0,122.0
3738,"Sugarland Express, The (1974)",Drama,72226,5121.0,"The Sugarland Express: Directed by Steven Spielberg. With Goldie Hawn, Ben Johnson, Michael Sacks, William Atherton. A woman attempts to reunite her family by helping her husband escape prison and together kidnapping their son. But things don't go as planned when they are forced to take a police hostage on the road.",6.7,Goldie Hawn|Ben Johnson|Michael Sacks,Steven Spielberg,Goldie Hawn|Ben Johnson|Michael Sacks,,75.0,88.0
3739,Trouble in Paradise (1932),Comedy|Romance,23622,195.0,"Trouble in Paradise (De firma Adam & Eva): Directed by Ernst Lubitsch. With Miriam Hopkins, Kay Francis, Herbert Marshall, Charles Ruggles. A gentleman thief and a lady pickpocket join forces to con a beautiful perfume company owner. Romantic entanglements and jealousies confuse the scheme.",8.0,Miriam Hopkins|Kay Francis|Herbert Marshall,Ernst Lubitsch,Miriam Hopkins|Kay Francis|Herbert Marshall,,70.0,85.0
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,90728,6978.0,"Big Trouble in Little China: Directed by John Carpenter. With Kurt Russell, Kim Cattrall, Dennis Dun, James Hong. A rough-and-tumble trucker and his side kick face off with an ancient sorcerer in a supernatural battle beneath Chinatown.",7.2,Kurt Russell|Kim Cattrall|Dennis Dun,John Carpenter,Kurt Russell|Kim Cattrall|Dennis Dun,,236.0,465.0
3741,Badlands (1973),Crime|Drama|Thriller,69762,3133.0,"Badlands: Directed by Terrence Malick. With Martin Sheen, Sissy Spacek, Warren Oates, Ramon Bieri. An impressionable teenage girl from a dead-end town, and her older greaser boyfriend, embark on a killing spree in the South Dakota Badlands.",7.7,Martin Sheen|Sissy Spacek|Warren Oates,Terrence Malick,Martin Sheen|Sissy Spacek|Warren Oates,,138.0,267.0
3742,Battleship Potemkin (1925),Drama|War,15648,643.0,"Bronenosets Potemkin: Directed by Sergei Eisenstein. With Aleksandr Antonov, Vladimir Barskiy, Grigoriy Aleksandrov, Ivan Bobrov. In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.",7.9,Nina Agadzhanova|Sergei Eisenstein|Grigoriy Aleksandrov,Sergei Eisenstein,Aleksandr Antonov|Vladimir Barskiy|Grigoriy Aleksandrov,,99.0,240.0
3743,Boys and Girls (2000),Comedy|Romance,204175,10571.0,"Boys and Girls: Directed by Robert Iscove. With Brendon Ryan Barrett, Gay Thomas Wilson, Raquel Beaudene, Claire Forlani. A friendship is put to the ultimate test when two best friends wind up in bed together.",5.4,Freddie Prinze Jr.|Claire Forlani|Brendon Ryan Barrett,Robert Iscove,Freddie Prinze Jr.|Claire Forlani|Brendon Ryan Barrett,,64.0,137.0
3744,Shaft (2000),Action|Crime|Thriller,162650,479.0,"Shaft: Directed by John Singleton. With Samuel L. Jackson, Vanessa Williams, Jeffrey Wright, Christian Bale. New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.",6.0,Ernest Tidyman|John Singleton|Shane Salerno,John Singleton,Samuel L. Jackson|Vanessa Williams|Christian Bale,,125.0,320.0
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,120913,7450.0,"Titan A.E.: Directed by Don Bluth, Gary Goldman. With Drew Barrymore, Jim Breuer, Ken Hudson Campbell, Thomas A. Chantler. A young man learns that he has to find a hidden Earth ship before an enemy alien species does in order to secure the survival of humanity.",6.6,Hans Bauer|Randall McCormick|Ben Edlund,Don Bluth,Matt Damon|Drew Barrymore|Bill Pullman,,96.0,413.0
3746,Butterfly (La lengua de las mariposas) (1999),Drama,188030,31023.0,"La lengua de las mariposas: Directed by José Luis Cuerda. With Fernando Fernán Gómez, Manuel Lozano, Uxía Blanco, Gonzalo Uriarte. Based in 1936 Spain, Moncho is an outcast at school but is able to form a strong bond with his outspoken teacher. When fascism arrives to Spain, his teacher is considered an enemy of the regime & arrested.",7.6,Manuel Lozano|Fernando Fernán Gómez|Uxía Blanco,José Luis Cuerda,Manuel Lozano|Fernando Fernán Gómez|Uxía Blanco,,47.0,50.0
3747,Jesus' Son (1999),Drama,186253,25636.0,"Jesus' Son: Directed by Alison Maclean. With Billy Crudup, Robert Michael Kelly, Torben Brooks, Dierdre Lewis. Based on the critically acclaimed book by Denis Johnson, a young man (Billy Crudup), often high on drugs and alcohol, careens through life and makes his way toward recovery and redemption.",6.9,Denis Johnson|Elizabeth Cuthrell|David Urrutia,Alison Maclean,Billy Crudup|Robert Michael Kelly|Torben Brooks,,58.0,91.0
3751,Chicken Run (2000),Animation|Children|Comedy,120630,7443.0,"Chicken Run: Directed by Peter Lord, Nick Park. With Phil Daniels, Lynn Ferguson, Mel Gibson, Tony Haygarth. When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.",7.1,Peter Lord|Nick Park|Karey Kirkpatrick,Peter Lord,Mel Gibson|Julia Sawalha|Phil Daniels,,145.0,421.0
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,183505,2123.0,"Me, Myself: Directed by Bobby Farrelly, Peter Farrelly. With Jim Carrey, Renée Zellweger, Anthony Anderson, Mongo Brownlee. A nice-guy cop with Dissociative Identity Disorder must protect a woman on the run from a corrupt ex-boyfriend and his associates.",6.6,Jim Carrey|Renée Zellweger|Anthony Anderson,Bobby Farrelly,Jim Carrey|Renée Zellweger|Anthony Anderson,,125.0,534.0
3753,"Patriot, The (2000)",Action|Drama|War,187393,2024.0,"The Patriot: Directed by Roland Emmerich. With Mel Gibson, Heath Ledger, Joely Richardson, Jason Isaacs. Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.",7.2,Mel Gibson|Heath Ledger|Joely Richardson,Roland Emmerich,Mel Gibson|Heath Ledger|Joely Richardson,,175.0,
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,131704,17711.0,"The Adventures of Rocky & Bullwinkle: Directed by Des McAnuff. With Rene Russo, Jason Alexander, Piper Perabo, Randy Quaid. When enemies Boris, Natasha, and Fearless Leader escape into the real world with a nefarious scheme, Rocky and Bullwinkle do the same, and team up with a young F.B.I. Agent to stop the trio.",4.3,Robert De Niro|Rene Russo|Piper Perabo,Des McAnuff,Robert De Niro|Rene Russo|Piper Perabo,,51.0,210.0
3755,"Perfect Storm, The (2000)",Drama|Thriller,177971,2133.0,"The Perfect Storm: Directed by Wolfgang Petersen. With George Clooney, Mark Wahlberg, John C. Reilly, Diane Lane. An unusually intense storm pattern catches some commercial fishermen unaware and puts them in mortal danger.",6.5,George Clooney|Mark Wahlberg|John C. Reilly,Wolfgang Petersen,George Clooney|Mark Wahlberg|John C. Reilly,,179.0,833.0
3756,"Golden Bowl, The (2000)",Drama,200669,29946.0,"The Golden Bowl: Directed by James Ivory. With Kate Beckinsale, James Fox, Anjelica Huston, Nick Nolte. A man marries an heiress for her money even though he is actually in love with her friend.",5.9,Uma Thurman|Jeremy Northam|Kate Beckinsale,James Ivory,Uma Thurman|Jeremy Northam|Kate Beckinsale,,51.0,70.0
3758,Communion (1989),Drama|Sci-Fi|Thriller,97100,28774.0,"Communion: Directed by Philippe Mora. With Christopher Walken, Lindsay Crouse, Frances Sternhagen, Andreas Katsulas. Oct.4 and Dec.26 the Strieber family drives from NYC to their cabin in the woods. Both nights there are some powerful lights outside and maybe aliens. The dad is mentally affected by the ""bad dream"", goes to the shrink and is hypnotized.",5.5,Christopher Walken|Lindsay Crouse|Frances Sternhagen,Philippe Mora,Christopher Walken|Lindsay Crouse|Frances Sternhagen,,43.0,76.0
3760,"Kentucky Fried Movie, The (1977)",Comedy,76257,11598.0,"Kentucky Fried Movie: Directed by John Landis. With Marilyn Joi, Saul Kahan, David Zucker, Marcy Goldman. A series of short, highly irreverent, and often tasteless skits.",6.4,Evan C. Kim|Bong Soo Han|Bill Bixby,John Landis,Evan C. Kim|Bong Soo Han|Bill Bixby,,89.0,135.0
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,106469,9702.0,"Blood In, Blood Out: Directed by Taylor Hackford. With Damian Chapa, Jesse Borrego, Benjamin Bratt, Enrique Castillo. Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on step-brothers Paco and Cruz, and their bi-racial cousin Miklo.",7.9,Ross Thomas|Jimmy Santiago Baca|Jeremy Iacone,Taylor Hackford,Damian Chapa|Jesse Borrego|Benjamin Bratt,,17.0,152.0
